File name,Package name,File size,Package size,File size in package (%),File size in system (%)
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dtv5100.ko.xz,linux,3128,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-dw2102.ko.xz,linux,14508,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-gp8psk.ko.xz,linux,4368,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-m920x.ko.xz,linux,6860,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-nova-t-usb2.ko.xz,linux,2880,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-opera.ko.xz,linux,5624,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-pctv452e.ko.xz,linux,7264,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-technisat-usb2.ko.xz,linux,5548,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-ttusb2.ko.xz,linux,6644,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-umt-010.ko.xz,linux,2800,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-vp702x.ko.xz,linux,5032,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb-vp7045.ko.xz,linux,4020,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/dvb-usb/dvb-usb.ko.xz,linux,11388,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/em28xx/em28xx-alsa.ko.xz,linux,7752,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/em28xx/em28xx-dvb.ko.xz,linux,11564,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/em28xx/em28xx-rc.ko.xz,linux,6796,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/em28xx/em28xx-v4l.ko.xz,linux,18276,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/em28xx/em28xx.ko.xz,linux,28040,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/usb/go7007/go7007-loader.ko.xz,linux,2376,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/go7007/go7007-usb.ko.xz,linux,6968,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/go7007/go7007.ko.xz,linux,24336,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/usb/go7007/s2250.ko.xz,linux,4432,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gl860/gspca_gl860.ko.xz,linux,14200,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_benq.ko.xz,linux,2888,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_conex.ko.xz,linux,6096,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_cpia1.ko.xz,linux,7540,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_dtcs033.ko.xz,linux,3404,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_etoms.ko.xz,linux,5584,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_finepix.ko.xz,linux,2968,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_jeilinj.ko.xz,linux,4684,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_jl2005bcd.ko.xz,linux,3820,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_kinect.ko.xz,linux,3764,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_konica.ko.xz,linux,3824,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_main.ko.xz,linux,11508,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_mars.ko.xz,linux,3888,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_mr97310a.ko.xz,linux,5660,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_nw80x.ko.xz,linux,7084,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_ov519.ko.xz,linux,18364,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_ov534.ko.xz,linux,7668,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_ov534_9.ko.xz,linux,6728,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_pac207.ko.xz,linux,4452,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_pac7302.ko.xz,linux,5400,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_pac7311.ko.xz,linux,4804,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_se401.ko.xz,linux,5116,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sn9c2028.ko.xz,linux,5256,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sn9c20x.ko.xz,linux,13376,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sonixb.ko.xz,linux,7012,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sonixj.ko.xz,linux,12688,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_spca1528.ko.xz,linux,4136,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_spca500.ko.xz,linux,6012,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_spca501.ko.xz,linux,4376,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_spca505.ko.xz,linux,3832,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_spca506.ko.xz,linux,4192,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_spca508.ko.xz,linux,4180,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_spca561.ko.xz,linux,5420,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sq905.ko.xz,linux,3504,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sq905c.ko.xz,linux,3408,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sq930x.ko.xz,linux,6652,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_stk014.ko.xz,linux,4080,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_stk1135.ko.xz,linux,4620,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_stv0680.ko.xz,linux,3456,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_sunplus.ko.xz,linux,6940,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_t613.ko.xz,linux,6676,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_topro.ko.xz,linux,12468,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_touptek.ko.xz,linux,4300,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_tv8532.ko.xz,linux,2964,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_vc032x.ko.xz,linux,11408,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_vicam.ko.xz,linux,3640,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_xirlink_cit.ko.xz,linux,10524,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/gspca_zc3xx.ko.xz,linux,14848,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/m5602/gspca_m5602.ko.xz,linux,15156,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/gspca/stv06xx/gspca_stv06xx.ko.xz,linux,10848,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/hdpvr/hdpvr.ko.xz,linux,13888,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/pvrusb2/pvrusb2.ko.xz,linux,58972,21138710,0.3,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/usb/pwc/pwc.ko.xz,linux,23884,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/usb/s2255/s2255drv.ko.xz,linux,15648,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/siano/smsusb.ko.xz,linux,6160,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/stk1160/stk1160.ko.xz,linux,11356,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/usbtv/usbtv.ko.xz,linux,8768,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/usb/uvc/uvcvideo.ko.xz,linux,43656,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/tuner.ko.xz,linux,8524,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/v4l2-async.ko.xz,linux,6008,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/v4l2-dv-timings.ko.xz,linux,7644,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/v4l2-fwnode.ko.xz,linux,6108,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/v4l2-mem2mem.ko.xz,linux,11004,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/videobuf-core.ko.xz,linux,9780,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/videobuf-vmalloc.ko.xz,linux,3584,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/media/v4l2-core/videodev.ko.xz,linux,81464,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/drivers/mfd/arizona-i2c.ko.xz,linux,2200,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mfd/arizona-spi.ko.xz,linux,2200,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mfd/arizona.ko.xz,linux,12516,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/mfd/rpisense-core.ko.xz,linux,2672,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mfd/simple-mfd-i2c.ko.xz,linux,1956,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mfd/wl1273-core.ko.xz,linux,2928,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/misc/bcm2835_smi.ko.xz,linux,6440,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/misc/eeprom/at24.ko.xz,linux,6256,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/misc/eeprom/at25.ko.xz,linux,4644,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/misc/eeprom/eeprom_93cx6.ko.xz,linux,2372,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/misc/ti-st/st_drv.ko.xz,linux,10072,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mmc/host/mmc_spi.ko.xz,linux,7380,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mmc/host/of_mmc_spi.ko.xz,linux,1628,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mmc/host/sdhci-of-dwcmshc.ko.xz,linux,5056,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/chips/chipreg.ko.xz,linux,1904,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/devices/block2mtd.ko.xz,linux,4252,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/mtd.ko.xz,linux,27032,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/mtd/mtd_blkdevs.ko.xz,linux,5464,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/mtdblock.ko.xz,linux,3060,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/nand/nandcore.ko.xz,linux,7124,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/nand/spi/spinand.ko.xz,linux,12456,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/parsers/ofpart.ko.xz,linux,3060,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mtd/spi-nor/spi-nor.ko.xz,linux,26604,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/mtd/ubi/ubi.ko.xz,linux,51112,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/mux/mux-core.ko.xz,linux,5396,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/mux/mux-gpio.ko.xz,linux,2292,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/bonding/bonding.ko.xz,linux,61484,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/drivers/net/can/dev/can-dev.ko.xz,linux,13440,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/can/slcan/slcan.ko.xz,linux,6404,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/can/spi/mcp251x.ko.xz,linux,8488,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/can/spi/mcp251xfd/mcp251xfd.ko.xz,linux,21264,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/can/usb/ems_usb.ko.xz,linux,6364,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/can/usb/gs_usb.ko.xz,linux,7916,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/can/usb/peak_usb/peak_usb.ko.xz,linux,16312,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/can/usb/usb_8dev.ko.xz,linux,6408,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/can/vcan.ko.xz,linux,2888,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/dummy.ko.xz,linux,3104,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/microchip/enc28j60.ko.xz,linux,13536,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/microchip/lan743x.ko.xz,linux,27036,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/qualcomm/qca_7k_common.ko.xz,linux,1492,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/qualcomm/qcaspi.ko.xz,linux,9220,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/qualcomm/qcauart.ko.xz,linux,4348,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/realtek/r8169.ko.xz,linux,31888,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/wiznet/w5100-spi.ko.xz,linux,3736,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ethernet/wiznet/w5100.ko.xz,linux,7084,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/hamradio/6pack.ko.xz,linux,6708,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/hamradio/baycom_ser_fdx.ko.xz,linux,5716,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/hamradio/baycom_ser_hdx.ko.xz,linux,5380,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/hamradio/bpqether.ko.xz,linux,4840,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/hamradio/hdlcdrv.ko.xz,linux,5860,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/hamradio/mkiss.ko.xz,linux,7376,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/hamradio/yam.ko.xz,linux,7992,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ieee802154/at86rf230.ko.xz,linux,10048,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ieee802154/cc2520.ko.xz,linux,6068,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ieee802154/mrf24j40.ko.xz,linux,6608,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ifb.ko.xz,linux,4460,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ipvlan/ipvlan.ko.xz,linux,13736,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/macvlan.ko.xz,linux,11352,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/macvtap.ko.xz,linux,3008,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/mdio/mdio-bitbang.ko.xz,linux,1956,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/netconsole.ko.xz,linux,3944,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/phy/ax88796b.ko.xz,linux,1928,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/phy/realtek.ko.xz,linux,5236,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/bsd_comp.ko.xz,linux,3832,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/ppp_async.ko.xz,linux,6748,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/ppp_deflate.ko.xz,linux,3312,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/ppp_generic.ko.xz,linux,18792,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/ppp_mppe.ko.xz,linux,3952,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/ppp_synctty.ko.xz,linux,5232,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/pppoe.ko.xz,linux,7872,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/ppp/pppox.ko.xz,linux,2432,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/slip/slhc.ko.xz,linux,3908,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/slip/slip.ko.xz,linux,8020,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/tap.ko.xz,linux,10912,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/tun.ko.xz,linux,24956,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/usb/aqc111.ko.xz,linux,8388,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/asix.ko.xz,linux,13480,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/ax88179_178a.ko.xz,linux,9404,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/catc.ko.xz,linux,6848,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/cdc_eem.ko.xz,linux,2796,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/cdc_ether.ko.xz,linux,5280,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/cdc_mbim.ko.xz,linux,4856,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/cdc_ncm.ko.xz,linux,11036,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/cdc_subset.ko.xz,linux,2204,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/cx82310_eth.ko.xz,linux,3724,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/dm9601.ko.xz,linux,4936,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/gl620a.ko.xz,linux,2296,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/hso.ko.xz,linux,16860,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/huawei_cdc_ncm.ko.xz,linux,2476,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/int51x1.ko.xz,linux,2716,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/ipheth.ko.xz,linux,4788,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/kalmia.ko.xz,linux,3168,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/kaweth.ko.xz,linux,6960,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/lg-vl600.ko.xz,linux,3008,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/mcs7830.ko.xz,linux,4048,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/net1080.ko.xz,linux,2840,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/pegasus.ko.xz,linux,10596,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/plusb.ko.xz,linux,1680,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/qmi_wwan.ko.xz,linux,11248,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/r8153_ecm.ko.xz,linux,2388,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/rndis_host.ko.xz,linux,5060,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/rtl8150.ko.xz,linux,6832,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/sierra_net.ko.xz,linux,5988,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/smsc75xx.ko.xz,linux,11244,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/sr9700.ko.xz,linux,4572,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/sr9800.ko.xz,linux,5840,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/usb/zaurus.ko.xz,linux,2772,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/veth.ko.xz,linux,12908,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/vrf.ko.xz,linux,11620,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/vsockmon.ko.xz,linux,2248,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/vxlan/vxlan.ko.xz,linux,37296,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireguard/wireguard.ko.xz,linux,31992,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ar5523/ar5523.ko.xz,linux,11816,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ath.ko.xz,linux,10968,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ath6kl/ath6kl_core.ko.xz,linux,68008,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ath6kl/ath6kl_usb.ko.xz,linux,5580,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ath9k/ath9k.ko.xz,linux,49248,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ath9k/ath9k_common.ko.xz,linux,4804,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ath9k/ath9k_htc.ko.xz,linux,32140,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/ath9k/ath9k_hw.ko.xz,linux,107256,21138710,0.5,0.3
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/ath/carl9170/carl9170.ko.xz,linux,37864,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/atmel/at76c50x-usb.ko.xz,linux,16812,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/broadcom/b43/b43.ko.xz,linux,79700,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/broadcom/b43legacy/b43legacy.ko.xz,linux,53848,21138710,0.3,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/broadcom/brcm80211/brcmfmac/brcmfmac.ko.xz,linux,128440,21138710,0.6,0.3
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/broadcom/brcm80211/brcmutil/brcmutil.ko.xz,linux,4848,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/intersil/hostap/hostap.ko.xz,linux,48500,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/intersil/p54/p54common.ko.xz,linux,17608,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/intersil/p54/p54usb.ko.xz,linux,7992,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/mac80211_hwsim.ko.xz,linux,24492,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/marvell/libertas/libertas.ko.xz,linux,26500,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/marvell/libertas/libertas_sdio.ko.xz,linux,7636,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/marvell/libertas/usb8xxx.ko.xz,linux,5796,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/marvell/libertas_tf/libertas_tf.ko.xz,linux,8736,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/net/wireless/marvell/libertas_tf/libertas_tf_usb.ko.xz,linux,5280,21138710,0.0,0.0
